id,full_name,first_name,last_name,is_active,ptsAve,tovAve,blkAve,stlAve,astAve,rebAve,minAve
1630177,Theo Maledon,Theo,Maledon,True,7.757062146892656,1.5988700564971752,0.192090395480226,0.7401129943502824,2.926553672316384,2.76271186440678,21.203389830508474
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True,4.6692307692307695,0.5307692307692308,0.25384615384615383,0.23076923076923078,1.023076923076923,3.1846153846153844,11.676923076923076
1629611,Terance Mann,Terance,Mann,True,8.156521739130435,0.782608695652174,0.22028985507246376,0.5217391304347826,1.9391304347826086,3.628985507246377,22.281159420289853
1630544,Tre Mann,Tre,Mann,True,9.071428571428571,1.1785714285714286,0.15476190476190477,0.8214285714285714,2.238095238095238,2.8273809523809526,21.05952380952381
1626246,Boban Marjanovic,Boban,Marjanovic,True,5.54380664652568,0.6344410876132931,0.29003021148036257,0.18126888217522658,0.4652567975830816,3.59214501510574,8.709969788519638
1628374,Lauri Markkanen,Lauri,Markkanen,True,18.133995037220842,1.3870967741935485,0.5086848635235732,0.6972704714640199,1.456575682382134,7.253101736972705,30.970223325062033
1630230,Naji Marshall,Naji,Marshall,True,7.491304347826087,1.0695652173913044,0.19130434782608696,0.7043478260869566,2.0304347826086957,3.517391304347826,19.5
1628997,Caleb Martin,Caleb,Martin,True,8.454887218045112,0.9586466165413534,0.40977443609022557,0.8458646616541353,1.556390977443609,3.887218045112782,23.842105263157894
1628998,Cody Martin,Cody,Martin,True,5.995145631067961,0.9271844660194175,0.34951456310679613,0.970873786407767,2.3058252427184467,3.5776699029126213,21.864077669902912
1630231,KJ Martin,KJ,Martin,True,8.93984962406015,0.8308270676691729,0.462406015037594,0.4774436090225564,1.2142857142857142,4.2180451127819545,21.665413533834588
1629726,Garrison Mathews,Garrison,Mathews,True,6.307116104868914,0.36329588014981273,0.16853932584269662,0.5168539325842697,0.6104868913857678,1.7453183520599251,17.43820224719101
1631097,Bennedict Mathurin,Bennedict,Mathurin,True,15.751824817518248,1.8175182481751824,0.19708029197080293,0.6058394160583942,1.7153284671532847,4.029197080291971,27.452554744525546
202083,Wesley Matthews,Wesley,Matthews,True,11.369168356997971,1.0862068965517242,0.20689655172413793,0.9381338742393509,1.8691683569979716,2.7961460446247464,28.98580121703854
1630178,Tyrese Maxey,Tyrese,Maxey,True,18.169172932330827,1.2218045112781954,0.3233082706766917,0.7481203007518797,4.082706766917293,2.924812030075188,30.93233082706767
1630219,Skylar Mays,Skylar,Mays,True,4.295238095238095,0.4666666666666667,0.06666666666666667,0.45714285714285713,1.7333333333333334,1.161904761904762,10.58095238095238
1630540,Miles McBride,Miles,McBride,True,5.075581395348837,0.3488372093023256,0.09302325581395349,0.5872093023255814,1.319767441860465,1.1162790697674418,14.30232558139535
203468,CJ McCollum,CJ,McCollum,True,19.467852257181942,1.8057455540355678,0.4131326949384405,0.9001367989056087,3.8002735978112177,3.632010943912449,32.054719562243505
204456,T.J. McConnell,T.J.,McConnell,True,7.457735247208931,1.6220095693779903,0.17862838915470494,1.2216905901116428,5.089314194577352,2.9681020733652312,21.54385964912281
1630183,Jaden McDaniels,Jaden,McDaniels,True,9.80281690140845,1.130281690140845,0.8169014084507042,0.7887323943661971,1.4049295774647887,3.7183098591549295,27.588028169014084
1629667,Jalen McDaniels,Jalen,McDaniels,True,6.850806451612903,0.8669354838709677,0.3387096774193548,0.6612903225806451,1.1733870967741935,3.342741935483871,18.318548387096776
203926,Doug McDermott,Doug,McDermott,True,8.932824427480917,0.6564885496183206,0.09312977099236641,0.216793893129771,1.0030534351145037,2.187786259541985,20.198473282442748
201580,JaVale McGee,JaVale,McGee,True,7.598459845984599,0.9856985698569857,1.3839383938393839,0.3795379537953795,0.42464246424642466,5.035203520352035,16.145214521452147
1631121,Bryce McGowens,Bryce,McGowens,True,5.219047619047619,0.6952380952380952,0.1523809523809524,0.34285714285714286,1.0,1.8571428571428572,15.895238095238096
1629162,Jordan McLaughlin,Jordan,McLaughlin,True,4.43801652892562,0.7107438016528925,0.128099173553719,0.8636363636363636,3.12396694214876,1.5909090909090908,15.433884297520661
1629001,De'Anthony Melton,De'Anthony,Melton,True,9.054285714285715,1.3657142857142857,0.4857142857142857,1.4142857142857144,2.7742857142857145,3.702857142857143,22.931428571428572
1630241,Sam Merrill,Sam,Merrill,True,6.117647058823529,0.30392156862745096,0.049019607843137254,0.30392156862745096,1.3529411764705883,1.6274509803921569,13.901960784313726
1629002,Chimezie Metu,Chimezie,Metu,True,5.8538461538461535,0.7653846153846153,0.36538461538461536,0.5346153846153846,0.7576923076923077,3.4923076923076923,13.711538461538462
203995,Vasilije Micic,Vasilije,Micic,True,7.033333333333333,1.65,0.11666666666666667,0.5166666666666667,4.366666666666666,1.4666666666666666,19.6
203114,Khris Middleton,Khris,Middleton,True,16.861975642760488,2.1109607577807847,0.19350473612990526,1.1745602165087956,3.945872801082544,4.821380243572395,31.09742895805142
1641706,Brandon Miller,Brandon,Miller,True,17.283783783783782,1.7837837837837838,0.5675675675675675,0.8918918918918919,2.364864864864865,4.256756756756757,32.2027027027027
201988,Patty Mills,Patty,Mills,True,8.84865470852018,0.9461883408071748,0.08632286995515695,0.6367713004484304,2.2242152466367715,1.6468609865470851,20.173766816143498
1629003,Shake Milton,Shake,Milton,True,8.556291390728477,1.076158940397351,0.22847682119205298,0.4602649006622517,2.4966887417218544,2.248344370860927,19.41390728476821
1631303,Justin Minaya,Justin,Minaya,True,2.0526315789473686,0.34210526315789475,0.39473684210526316,0.2894736842105263,0.6578947368421053,1.868421052631579,12.368421052631579
1630558,Davion Mitchell,Davion,Mitchell,True,7.4449339207048455,0.9647577092511013,0.18502202643171806,0.5110132158590308,2.7841409691629955,1.6123348017621146,20.370044052863435
1628378,Donovan Mitchell,Donovan,Mitchell,True,24.826923076923077,2.7735042735042734,0.3333333333333333,1.3782051282051282,4.64957264957265,4.277777777777778,34.215811965811966
1630596,Evan Mobley,Evan,Mobley,True,15.636363636363637,1.8636363636363635,1.5454545454545454,0.8131313131313131,2.8181818181818183,8.833333333333334,33.22727272727273
1628370,Malik Monk,Malik,Monk,True,11.631004366812228,1.4956331877729259,0.29694323144104806,0.5589519650655022,2.8275109170305677,2.4716157205240177,21.59170305676856
1630541,Moses Moody,Moses,Moody,True,5.87292817679558,0.5027624309392266,0.2265193370165746,0.3701657458563536,0.7237569060773481,2.1049723756906076,14.25414364640884
1629630,Ja Morant,Ja,Morant,True,22.50194552529183,3.315175097276265,0.28793774319066145,0.9883268482490273,7.404669260700389,4.836575875486381,32.22568093385214
202693,Markieff Morris,Markieff,Morris,True,10.335051546391753,1.4381443298969072,0.48582474226804123,0.7628865979381443,1.5463917525773196,4.927835051546392,23.57860824742268
1628420,Monte Morris,Monte,Morris,True,9.992,0.76,0.18666666666666668,0.7546666666666667,3.832,2.458666666666667,24.637333333333334
202694,Marcus Morris Sr.,Marcus,Morris Sr.,True,11.977163461538462,1.1322115384615385,0.2860576923076923,0.6550480769230769,1.484375,4.435096153846154,26.55408653846154
1630530,Trey Murphy III,Trey,Murphy III,True,11.737373737373737,0.5606060606060606,0.3939393939393939,0.8232323232323232,1.3838383838383839,3.5757575757575757,25.262626262626263
1627749,Dejounte Murray,Dejounte,Murray,True,15.383474576271187,2.0233050847457625,0.2690677966101695,1.4364406779661016,5.27542372881356,5.773305084745763,29.095338983050848
1627750,Jamal Murray,Jamal,Murray,True,17.45628997867804,2.021321961620469,0.34968017057569295,0.9616204690831557,4.490405117270789,3.746268656716418,30.658848614072493
1631099,Keegan Murray,Keegan,Murray,True,13.681528662420382,0.7898089171974523,0.643312101910828,0.89171974522293,1.4458598726114649,5.038216560509555,31.656050955414013
1631200,Kris Murray,Kris,Murray,True,6.064516129032258,0.8870967741935484,0.3387096774193548,0.8548387096774194,1.2903225806451613,3.6129032258064515,21.741935483870968
203488,Mike Muscala,Mike,Muscala,True,5.850364963503649,0.551094890510949,0.45255474452554745,0.3175182481751825,0.8467153284671532,3.1003649635036497,15.036496350364963
1629004,Svi Mykhailiuk,Svi,Mykhailiuk,True,6.262798634812286,0.8122866894197952,0.08873720136518772,0.5392491467576792,1.31740614334471,1.7030716723549488,15.791808873720136
1626204,Larry Nance Jr.,Larry,Nance Jr.,True,7.664750957854406,0.9348659003831418,0.4885057471264368,1.1513409961685823,1.8754789272030652,6.203065134099617,23.226053639846743
1629614,Andrew Nembhard,Andrew,Nembhard,True,9.335664335664335,1.5874125874125875,0.13286713286713286,0.9300699300699301,4.3426573426573425,2.3776223776223775,26.363636363636363
1630174,Aaron Nesmith,Aaron,Nesmith,True,8.349794238683128,0.7942386831275721,0.3991769547325103,0.6378600823045267,1.0329218106995885,3.1604938271604937,20.79835390946502
1627777,Georges Niang,Georges,Niang,True,7.01505376344086,0.6387096774193548,0.13763440860215054,0.31827956989247314,0.9096774193548387,2.3268817204301073,16.76989247311828
1630227,Daishen Nix,Daishen,Nix,True,3.4375,1.21875,0.07291666666666667,0.53125,1.8541666666666667,1.3958333333333333,12.770833333333334
1630192,Zeke Nnaji,Zeke,Nnaji,True,4.479381443298969,0.4536082474226804,0.4020618556701031,0.28865979381443296,0.39690721649484534,2.4536082474226806,12.3659793814433
1628373,Frank Ntilikina,Frank,Ntilikina,True,4.781931464174455,1.02803738317757,0.205607476635514,0.6542056074766355,2.1588785046728973,1.7538940809968848,16.98753894080997
203994,Jusuf Nurkic,Jusuf,Nurkic,True,12.12987012987013,2.1595547309833023,1.137291280148423,0.9202226345083488,2.510204081632653,8.9443413729128,24.645640074211503
1629670,Jordan Nwora,Jordan,Nwora,True,7.592233009708738,0.970873786407767,0.2524271844660194,0.44660194174757284,1.0485436893203883,3.1990291262135924,16.300970873786408
1626220,Royce O'Neale,Royce,O'Neale,True,6.788571428571428,1.019047619047619,0.4361904761904762,0.7923809523809524,2.4247619047619047,4.807619047619047,26.438095238095237
1629643,Chuma Okeke,Chuma,Okeke,True,6.291005291005291,0.6772486772486772,0.43386243386243384,0.9153439153439153,1.4603174603174602,3.7248677248677247,20.26984126984127
